Latitude,Longitude,StationName,State,County,StationID,Date,Time,RainAccumulation(Inches),WindSpeed(MPH),WindDirection(Degrees),AirTempreture(Fahrenheit),RelativeHumidity(%),SolarRadiation(W/M^2)
35.88194,-118.07556,BEAR PEAK,CA,Tulare,16797739,2022/08/31,13:10:00+00,1.86,12.0,269.0,65.0,31.0,0.0
37.85942,-119.65167,WWOLF,CA,Tuolumne,16901690,2021/12/19,02:53:00+00,11.94,2.0,52.0,23.0,85.0,0.0
39.05492,-76.82383,PATUXENT,MD,Prince George's,17169965,2022/03/15,13:18:59+00,7.95,2.0,265.0,48.0,60.0,226.0
36.77639,-88.06306,KYLBL,KY,Trigg,17191981,2022/03/21,03:20:59+00,14.09,3.0,106.0,56.0,33.0,0.0
38.35783,-75.4309,POWELLVILLE,MD,Wicomico,17456417,2022/07/27,15:49:00+00,28.25,1.0,189.0,82.0,81.0,486.0
38.96853,-108.94431,LITTLE DOLORES,CO,Mesa,17067308,2022/07/18,09:49:59+00,4.98,9.0,191.0,75.0,32.0,0.0
41.45356,-117.62192,MOREY CREEK,NV,Humboldt,16849977,2022/03/15,12:38:00+00,0.54,13.0,212.0,44.0,60.0,0.0
37.40333,-81.54444,ELKHORN,WV,McDowell,17467416,2022/08/31,13:17:00+00,40.09,3.0,276.0,63.0,100.0,90.0
46.62167,-116.21833,DENT,ID,Clearwater,17194036,2022/08/31,13:09:00+00,18.4,3.0,355.0,59.0,70.0,1.0
64.69679,-147.01681,MANCHU,AK,Fairbanks North Star,17480722,2022/04/28,19:25:00+00,1.88,1.0,342.0,58.0,28.0,501.0
46.48369,-104.06689,CANNONBALL CREEK,MT,Fallon,16833337,2022/08/31,12:40:00+00,11.18,1.0,21.0,63.0,52.0,5.0
41.34176,-123.65997,SLATE CREEK,CA,Humboldt,17541146,2022/07/06,18:57:00+00,0.58,0.0,183.0,56.0,85.0,393.0
45.94361,-121.9875,DRY CRK,WA,Skamania,17205803,2022/06/20,23:26:00+00,0.13,3.0,287.0,63.0,63.0,785.0
29.9075,-96.86,LA GRANGE,TX,Fayette,17313823,2022/03/24,06:04:00+00,7.11,1.0,77.0,46.0,78.0,0.0
41.10447,-78.49167,KENNEDY PRESERVE,PA,Clearfield,17527837,2022/08/31,13:09:00+00,29.0,4.0,283.0,62.0,90.0,227.0
38.92469,-119.64175,FISH SPRINGS,NV,Douglas,16840241,2022/08/31,13:23:00+00,1.26,6.0,139.0,64.0,26.0,1.0
42.54711,-119.65783,ROCK CREEK,OR,Lake,16900151,2022/07/07,14:28:00+00,3.12,0.0,291.0,59.0,57.0,219.0
35.23233,-114.38194,UNION PASS,AZ,Mohave,16791855,2022/04/05,17:53:00+00,1.18,7.0,205.0,77.0,16.0,784.0
32.66778,-109.78806,NOON CREEK,AZ,Graham,16934197,2022/03/15,12:36:59+00,1.46,9.0,222.0,46.0,27.0,0.0
66.57,-145.25083,FT. YUKON,AK,Yukon-Koyukuk,17542939,2022/05/02,22:52:00+00,4.56,3.0,147.0,57.0,25.0,215.0
39.05492,-76.82383,PATUXENT,MD,Prince George's,17169966,2022/08/31,13:18:59+00,37.48,3.0,302.0,76.0,71.0,360.0
48.85,-95.69917,ROSEAU,MN,Roseau,17131301,2022/03/15,13:09:00+00,0.11,8.0,202.0,28.0,82.0,13.0
35.803,-82.6504,7 MILE RIDGE,NC,Madison,17426725,2021/12/13,02:09:00+00,36.93,0.0,96.0,35.0,65.0,0.0
30.73694,-94.4325,WOODVILLE,TX,Tyler,17311266,2022/03/15,13:04:00+00,10.54,9.0,273.0,50.0,100.0,16.0
33.26611,-88.79333,NOXUBEE - FTS,MS,Noxubee,17153565,2022/08/31,12:58:00+00,48.68,1.0,327.0,75.0,100.0,111.0
32.65833,-94.11639,CADDO LAKE,TX,Harrison,17341986,2022/08/31,13:11:00+00,30.03,0.0,113.0,73.0,100.0,60.0
48.18074,-118.46679,GOLD MOUNTAIN,WA,Ferry,16783166,2022/03/15,13:11:00+00,7.91,8.0,193.0,32.0,100.0,0.0
42.09592,-113.89908,GOOSE CREEK,ID,Cassia,16818743,2022/05/02,22:44:59+00,2.22,11.0,200.0,51.0,55.0,103.0
64.68472,-153.94,ROUND LAKE,AK,Yukon-Koyukuk,16898849,2022/05/23,19:18:59+00,0.02,7.0,95.0,60.0,27.0,593.0
32.92733,-103.85683,CAPROCK,NM,Eddy,16837420,2022/03/15,12:41:00+00,0.19,10.0,94.0,42.0,44.0,0.0
36.64617,-90.78022,DONIPHAN,MO,Ripley,17068846,2022/08/31,12:53:00+00,35.73,1.0,21.0,67.0,88.0,92.0
35.99,-89.40583,DYERSBURG,TN,Dyer,17397035,2022/03/04,04:07:00+00,11.12,9.0,31.0,54.0,63.0,0.0
37.13806,-83.57972,PEABODY,KY,Clay,17078047,2022/08/31,13:02:00+00,38.68,0.0,223.0,64.0,98.0,69.0
34.12408,-116.40883,YUCCA VALLEY,CA,San Bernardino,17105706,2022/08/31,12:56:00+00,3.91,1.0,171.0,74.0,37.0,0.0
40.07844,-107.368,DEAD HORSE,CO,Rio Blanco,16930605,2022/08/02,15:57:00+00,9.99,5.0,239.0,65.0,57.0,309.0
48.3042,-108.7189,FORT BELKNAP,MT,Blaine,16828209,2022/08/19,18:19:00+00,6.04,10.0,136.0,85.0,23.0,765.0
42.24222,-124.04528,QUAIL PRAIRIE LOOKOUT,OR,Curry,16988970,2022/08/31,12:39:00+00,38.98,0.0,201.0,70.0,27.0,0.0
46.26094,-108.09939,STEAMBOAT,MT,Yellowstone,17507619,2022/08/31,12:42:00+00,11.56,0.0,57.0,70.0,32.0,1.0
35.79209,-80.31157,LEXINGTON,NC,Davidson,17355048,2022/03/15,13:15:59+00,10.6,0.0,67.0,48.0,68.0,210.0
43.56528,-116.20861,BILLINGS QD #2,MT,Yellowstone,17508156,2022/02/24,15:33:59+00,0.0,7.0,260.0,22.0,59.0,15.0
44.69573,-91.13446,AUGUSTA,WI,Eau Claire,17451047,2022/03/15,13:05:00+00,1.38,1.0,142.0,26.0,100.0,13.0
34.29361,-118.36083,LITTLE TUJUNGA,CA,Los Angeles,17335850,2022/06/07,08:54:00+00,9.75,3.0,355.0,59.0,86.0,0.0
43.57056,-88.60861,HORICON,WI,Dodge,17372707,2022/08/31,13:31:00+00,52.88,3.0,209.0,65.0,85.0,212.0
38.22444,-80.03778,MARLINTON,WV,Pocahontas,17060643,2022/03/15,13:01:00+00,8.99,4.0,217.0,42.0,47.0,64.0
38.18806,-106.51528,SAN LUIS VALLEY PORTABLE,CO,Saguache,17567536,2022/08/31,12:39:00+00,6.13,1.0,278.0,41.0,89.0,1.0
34.64028,-83.52194,CHATTOOGA,GA,Habersham,17241126,2022/03/15,13:07:00+00,14.83,2.0,30.0,45.0,74.0,68.0
34.14944,-105.00597,ROSWELL #2 PORTABLE,NM,Lincoln,17405517,2022/05/02,23:21:00+00,0.62,15.0,282.0,82.0,7.0,740.0
37.84333,-118.47853,BENTON,CA,Mono,16797489,2022/03/15,12:59:59+00,0.0,2.0,27.0,30.0,52.0,0.0
33.23701,-117.00859,VALLEY CENTER,CA,San Diego,17104683,2022/08/31,13:14:00+00,9.64,1.0,206.0,69.0,60.0,0.0
44.91528,-117.385,SPARTA BUTTE,OR,Baker,16999239,2022/05/16,11:55:00+00,5.18,3.0,46.0,45.0,98.0,0.0
34.04795,-118.7158,PEPPERDINE PORTABLE,CA,Los Angeles,17219389,2022/08/31,13:02:59+00,12.7,1.0,309.0,76.0,35.0,0.0
43.89139,-108.85367,GRASS CREEK DIVIDE,WY,Hot Springs,16877364,2022/08/01,16:43:00+00,7.26,9.0,55.0,83.0,17.0,647.0
37.54373,-119.8397,JERSEYDALE,CA,Mariposa,17215550,2022/03/15,12:48:00+00,20.57,2.0,333.0,49.0,45.0,0.0
21.115,-156.9475,MOLOKAI 1,HI,Maui,17370661,2022/08/31,12:36:59+00,7.64,2.0,67.0,64.0,75.0,0.0
41.54222,-79.12667,ALLEGHENY,PA,Forest,17060384,2022/08/31,13:07:00+00,36.34,2.0,280.0,65.0,88.0,265.0
40.54011,-121.58016,MANZANITA LAKE,CA,Shasta,16957006,2022/03/15,12:53:00+00,19.68,3.0,148.0,36.0,100.0,0.0
39.46499,-74.44908,EB FORSYTHE,NJ,Atlantic,17172512,2022/03/15,13:26:00+00,6.95,4.0,244.0,51.0,58.0,252.0
31.01667,-93.18694,VERNON,LA,Vernon,17053479,2022/08/31,12:59:00+00,23.77,1.0,12.0,77.0,98.0,91.0
47.4175,-118.52833,CHENEY,WA,Spokane,17343526,2022/03/15,13:28:59+00,4.82,5.0,223.0,43.0,97.0,0.0
62.94528,-145.50139,PAXSON,AK,Valdez-Cordova,17073187,2022/05/13,18:53:00+00,0.03,0.0,85.0,38.0,82.0,40.0
44.16858,-111.78161,GAS CAVES,ID,Fremont,16820791,2022/05/13,20:23:00+00,2.93,17.0,232.0,56.0,26.0,639.0
31.13694,-88.59972,GREENE,MS,Greene,17402395,2022/08/31,13:14:00+00,51.42,1.0,126.0,78.0,85.0,184.0
31.1772,-94.38386,ZAVALLA,TX,Angelina,17362966,2022/03/23,05:02:00+00,9.62,3.0,270.0,51.0,59.0,0.0
61.15838,-149.79674,CAMPBELL CREEK,AK,Anchorage,17483296,2022/04/26,22:56:00+00,0.0,2.0,344.0,59.0,38.0,661.0
36.69908,-113.20731,HURRICANE,AZ,Mohave,16789812,2022/08/31,12:33:59+00,5.12,10.0,135.0,73.0,25.0,0.0
44.16911,-114.92587,STANLEY,ID,Custer,17303598,2022/03/15,12:40:00+00,1.74,12.0,143.0,37.0,64.0,0.0
34.06075,-114.73228,RICE VALLEY,CA,Riverside,16801837,2022/03/15,12:51:00+00,0.28,1.0,112.0,50.0,24.0,0.0
44.88923,-88.66127,KESHENA,WI,Menominee,17118753,2022/08/03,19:05:00+00,17.82,9.0,245.0,84.0,69.0,368.0
46.26256,-120.86238,MILL CREEK,WA,Yakima,17117987,2022/08/31,13:30:00+00,9.33,0.0,120.0,74.0,31.0,1.0
35.77067,-115.90942,HORSE THIEF SPRINGS,CA,San Bernardino,16799026,2022/08/31,12:51:00+00,6.22,3.0,120.0,76.0,29.0,0.0
46.84889,-95.84639,DETROIT LAKES,MN,Becker,17374495,2022/08/31,13:20:00+00,196.31,0.0,95.0,65.0,87.0,110.0
33.07569,-116.59258,JULIAN,CA,San Diego,17095210,2022/03/15,12:55:00+00,15.84,0.0,92.0,46.0,48.0,0.0
47.53611,-113.71722,CONDON WORK CENTER,MT,Missoula,17024057,2022/08/31,13:09:00+00,9.66,1.0,130.0,44.0,85.0,2.0
34.05,-94.73722,BROKEN BOW,OK,McCurtain,17175331,2022/03/15,13:02:59+00,8.62,4.0,328.0,53.0,100.0,1.0
35.70975,-117.97206,BLUE MAX,CA,Kern,17167417,2022/03/15,13:31:59+00,3.45,14.0,309.0,55.0,28.0,0.0
38.27194,-119.28917,BRIDGEPORT,CA,Mono,17302823,2022/07/28,19:49:00+00,0.0,9.0,88.0,91.0,11.0,1020.0
34.54338,-119.18493,ROSE VALLEY,CA,Ventura,16958785,2022/03/15,13:25:00+00,17.3,1.0,333.0,29.0,74.0,0.0
55.33,-132.6675,HAIDA,AK,Prince of Wales-Outer Ketchikan,17003561,2022/06/03,04:55:00+00,71.8,1.0,65.0,59.0,82.0,12.0
35.81658,-81.93722,NORTH COVE PINNACLE (FR1),NC,Burke,17460790,2022/08/31,13:17:00+00,41.35,4.0,331.0,61.0,91.0,19.0
32.79806,-89.12472,NESHOBA,MS,Neshoba,17402138,2022/08/31,11:13:59+00,47.98,0.0,229.0,70.0,100.0,0.0
38.22361,-120.86639,CAMPO SECO,CA,Calaveras,17342747,2022/08/17,16:59:00+00,0.0,3.0,209.0,89.0,22.0,115.0
43.565,-116.20861,COCONINO MICRO #5,ID,Ada,17407790,2022/05/09,14:13:00+00,0.0,14.0,258.0,34.0,96.0,21.0
44.81411,-117.72897,FLAGSTAFF HILL,OR,Baker,17181235,2022/05/05,00:56:00+00,2.14,17.0,127.0,65.0,43.0,255.0
46.26889,-89.17,WATERSMEET,MI,Gogebic,17059102,2022/03/15,12:38:00+00,1.1,0.0,151.0,3.0,84.0,5.0
39.38583,-82.985,CHILLICOTHE,OH,Ross,17366044,2021/12/16,04:44:00+00,34.37,8.0,174.0,58.0,27.0,0.0
36.16083,-88.8001,GREENFIELD,TN,Weakley,17393705,2022/03/04,04:05:00+00,12.1,3.0,72.0,53.0,62.0,0.0
42.66308,-85.64696,PLAINWELL,MI,Allegan,17282596,2022/04/14,02:10:00+00,5.26,12.0,253.0,63.0,100.0,0.0
41.365,-74.02667,USMA,NY,Orange,17540123,2022/03/15,12:56:00+00,1.37,0.0,131.0,49.0,47.0,177.0
46.15788,-115.7,SYRINGA,ID,Idaho,17566746,2022/08/23,23:51:59+00,0.0,6.0,240.0,94.0,24.0,485.0
33.99298,-119.71626,SANTA CRUZ ISLAND,CA,Santa Barbara,16906787,2022/03/15,13:14:00+00,9.14,0.0,132.0,48.0,73.0,0.0
44.37694,-68.26083,MCFARLAND HILL,ME,Hancock,17165345,2022/03/15,12:58:00+00,8.93,2.0,352.0,39.0,65.0,107.0
44.70192,-113.34692,LEADORE CREEK,ID,Lemhi,16823860,2022/05/02,22:36:00+00,1.55,15.0,150.0,57.0,33.0,518.0
40.13111,-79.21611,QUARRY TRAIL,PA,Westmoreland,17526561,2022/08/31,13:09:00+00,34.88,5.0,302.0,58.0,97.0,100.0
47.37778,-94.615,CASS LAKE,MN,Cass,17253924,2022/08/31,13:01:00+00,14.37,1.0,247.0,60.0,94.0,121.0
41.33267,-120.47281,JUNIPER CREEK,CA,Modoc,16804152,2022/08/31,12:53:00+00,0.06,9.0,241.0,91.0,18.0,762.0
47.93886,-123.06919,COUGAR MOUNTAIN,WA,Clallam,16984881,2022/03/15,13:12:59+00,6.02,2.0,116.0,37.0,92.0,0.0
35.46935,-79.38096,HORSESHOE HOUSE,NC,Moore,17473066,2022/08/31,13:15:59+00,29.05,2.0,305.0,78.0,79.0,281.0
36.17529,-118.70172,OAK OPENING,CA,Tulare,16978487,2022/08/31,13:12:00+00,0.52,1.0,40.0,72.0,35.0,0.0
31.90611,-100.58167,PAINT CREEK,TX,Coke,17514779,2022/08/30,16:10:00+00,5.36,4.0,354.0,75.0,82.0,259.0
34.31875,-117.01389,BIG PINE FLAT,CA,San Bernardino,17261094,2022/06/27,04:36:00+00,8.38,0.0,43.0,59.0,35.0,0.0
44.72283,-114.99636,LITTLE CREEK,ID,Custer,16943920,2022/07/18,19:47:59+00,5.35,18.0,244.0,82.0,7.0,1007.0
46.9675,-121.08444,SAWMILL FLATS,WA,Yakima,16997428,2022/06/07,01:26:00+00,0.69,5.0,319.0,55.0,54.0,381.0
37.06649,-119.15726,DINKEY,CA,Fresno,17186881,2022/03/15,13:05:00+00,18.88,0.0,358.0,28.0,94.0,0.0
34.59259,-117.1683,APPLE VALLEY 2,CA,San Bernardino,16799277,2022/03/15,12:51:00+00,1.89,3.0,211.0,48.0,36.0,0.0
31.925,-104.82528,THE BOWL,TX,Culberson,16911146,2022/03/15,12:39:00+00,0.14,3.0,147.0,37.0,37.0,0.0
19.77167,-155.70222,PTA WEST,HI,Hawaii,17199126,2022/04/28,18:56:00+00,1.79,6.0,343.0,65.0,71.0,519.0
44.9475,-111.96111,BURNT CREEK,MT,Beaverhead,17549858,2022/08/04,20:44:00+00,9.64,10.0,200.0,80.0,26.0,938.0
43.49931,-121.05839,CABIN LAKE,OR,Lake,16971320,2022/03/15,13:07:00+00,8.19,2.0,214.0,38.0,86.0,0.0
34.38419,-116.524,MEANS LAKE,CA,San Bernardino,16817977,2022/08/31,13:27:00+00,1.97,8.0,212.0,76.0,33.0,1.0
44.30639,-106.98194,SCHOOL HOUSE,WY,Johnson,16922159,2022/08/31,12:46:59+00,9.14,9.0,295.0,63.0,26.0,5.0
36.155,-113.54944,YELLOW JOHN MOUNTAIN,AZ,Coconino,16791084,2022/05/02,22:50:00+00,2.3,7.0,221.0,69.0,16.0,682.0
35.97101,-79.09333,DUKE FOREST,NC,Orange,17185323,2022/08/31,13:17:00+00,33.05,3.0,333.0,77.0,72.0,342.0
42.06972,-123.01167,SQUAW PEAK,OR,Jackson,16988197,2022/04/20,10:40:00+00,2.8,28.0,170.0,34.0,50.0,0.0
46.14472,-90.59028,GLIDDEN,WI,Ashland,17061158,2022/04/04,17:00:00+00,3.72,4.0,347.0,44.0,70.0,436.0
33.22222,-116.49746,RANCHITA,CA,San Diego,17101866,2022/03/15,13:08:00+00,5.24,4.0,14.0,50.0,29.0,0.0
34.62417,-93.80611,ODEN,AR,Montgomery,17044023,2022/03/15,13:27:00+00,8.05,3.0,41.0,51.0,100.0,10.0
30.74028,-82.12778,OKE-EAST,GA,Charlton,17537052,2022/08/05,15:48:00+00,30.6,4.0,42.0,91.0,55.0,805.0
43.21856,-122.41258,TOKETEE,OR,Douglas,16996162,2022/03/29,05:32:59+00,23.23,2.0,282.0,43.0,97.0,0.0
47.72722,-120.53972,DRY CREEK,WA,Chelan,16996667,2022/08/31,12:36:59+00,10.19,1.0,147.0,72.0,34.0,0.0
33.97869,-120.07878,SANTA ROSA ISLAND,CA,Santa Barbara,16906530,2022/03/15,13:12:59+00,5.06,19.0,288.0,49.0,100.0,0.0
37.30523,-122.25525,LA HONDA,CA,San Mateo,17097768,2022/03/15,13:07:00+00,21.13,1.0,230.0,53.0,100.0,0.0
35.14111,-111.6725,FLAGSTAFF,AZ,Coconino,17040438,2022/08/31,13:05:59+00,12.39,0.0,320.0,47.0,88.0,1.0
19.74583,-155.62611,PTA RANGE 17,HI,Hawaii,17428497,2022/04/28,18:49:00+00,2.14,7.0,293.0,61.0,66.0,458.0
32.80417,-93.06667,CANEY,LA,Claiborne,17066525,2022/03/15,12:59:00+00,6.72,0.0,24.0,52.0,100.0,6.0
42.97236,-114.06253,ROCK LAKE,ID,Lincoln,16825393,2022/03/15,12:45:00+00,0.76,10.0,58.0,34.0,77.0,0.0
41.40028,-110.55139,MUDDY CREEK,WY,Uinta,16875312,2022/08/08,22:44:00+00,4.43,7.0,294.0,83.0,16.0,756.0
47.13281,-111.90081,DEARBORN,MT,Cascade,17544989,2022/03/15,13:31:00+00,0.51,6.0,274.0,48.0,43.0,0.0
40.59828,-113.02208,ARAGONITE,UT,Tooele,16867898,2022/08/31,12:59:00+00,3.58,9.0,70.0,75.0,21.0,0.0
43.32083,-122.10667,CINNAMON,OR,Douglas,16995401,2022/03/29,05:32:59+00,19.35,0.0,193.0,36.0,98.0,0.0
40.54851,-123.16513,HAYFORK,CA,Trinity,17021243,2022/03/31,13:25:00+00,15.2,0.0,197.0,30.0,97.0,0.0
39.12583,-123.07333,LYONS VALLEY,CA,Mendocino,16805192,2022/08/31,13:02:00+00,23.01,6.0,65.0,70.0,16.0,0.0
38.08167,-75.20444,ASSATEAGUE ISLAND,MD,Worcester,16910144,2022/03/15,12:40:00+00,3.95,7.0,208.0,47.0,80.0,180.0
36.38833,-113.15806,NIXON FLATS,AZ,Mohave,16790573,2022/03/15,12:49:59+00,1.38,5.0,168.0,28.0,72.0,0.0
32.09417,-82.88194,MCRAE,GA,Wheeler,17326876,2022/08/31,13:04:00+00,28.18,1.0,63.0,81.0,79.0,206.0
34.76056,-76.89556,CROATAN,NC,Carteret,17055262,2022/03/15,12:49:00+00,6.08,0.0,21.0,51.0,100.0,109.0
43.67944,-109.61111,ELKHORN,WY,Fremont,16929581,2022/05/26,21:58:00+00,1.18,14.0,310.0,68.0,19.0,887.0
44.93656,-113.25239,BRENNER,MT,Beaverhead,16825640,2022/08/16,12:46:59+00,0.0,7.0,113.0,53.0,39.0,1.0
38.44579,-76.09315,BLACKWATER,MD,Dorchester,17170987,2022/08/31,12:56:00+00,26.22,6.0,301.0,78.0,76.0,292.0
46.26094,-108.09939,STEAMBOAT,MT,Yellowstone,17507618,2022/06/16,01:42:00+00,7.7,7.0,333.0,66.0,40.0,282.0
21.48072,-158.15488,WAIANAE VALLEY,HI,Honolulu,17369897,2022/08/31,12:36:59+00,15.43,3.0,346.0,70.0,74.0,0.0
40.71994,-123.92829,KNEELAND,CA,Humboldt,17503002,2022/06/24,01:56:00+00,42.07,3.0,7.0,69.0,63.0,401.0
47.58875,-108.86808,ARMELLS CREEK,MT,Fergus,16829230,2022/08/31,12:41:00+00,8.07,0.0,119.0,57.0,44.0,1.0
29.67042,-96.26817,ATTWATER NWR,TX,Colorado,17319973,2022/04/04,16:34:59+00,5.59,8.0,173.0,77.0,77.0,227.0
38.48667,-117.095,QUIMA PEAK,NV,Lander,17405991,2022/08/31,13:12:00+00,3.6,6.0,156.0,62.0,33.0,0.0
37.42133,-88.89158,SHAWNEE PORTABLE #1,IL,Pope,17551133,2022/03/15,12:55:00+00,19.7,0.0,341.0,48.0,64.0,13.0
38.84417,-78.41528,FORT VALLEY,VA,Shenandoah,17048099,2022/08/31,13:11:00+00,25.29,0.0,55.0,68.0,81.0,45.0
43.61972,-114.90035,FLECK SUMMIT,ID,Camas,16991291,2022/03/15,12:39:00+00,18.96,0.0,84.0,29.0,78.0,0.0
40.74216,-123.24918,BIG BAR,CA,Trinity,16964408,2022/03/15,13:21:00+00,17.03,1.0,45.0,47.0,99.0,0.0
65.19607,-161.0709,HAYCOCK,AK,Nome,16785189,2022/05/02,23:19:59+00,15.57,14.0,354.0,31.0,64.0,430.0
65.93833,-149.855,SEVEN MILE,AK,Yukon-Koyukuk,16784928,2022/05/02,23:19:59+00,5.24,8.0,155.0,56.0,25.0,609.0
48.72633,-116.29199,BONNERS FERRY,ID,Boundary,17039668,2022/03/15,13:08:00+00,5.7,1.0,174.0,39.0,100.0,0.0
32.60092,-116.84103,OTAY MOUNTAIN,CA,San Diego,17227332,2022/03/15,13:14:00+00,13.31,4.0,179.0,61.0,25.0,0.0
36.07444,-84.96361,CROSSVILLE,TN,Cumberland,17395748,2022/08/31,13:07:00+00,43.86,0.0,55.0,63.0,100.0,77.0
64.84861,-147.57444,ALASKA TEST,AK,Fairbanks North Star,19579395,2022/05/02,23:21:00+00,22.35,2.0,111.0,56.0,18.0,434.0
47.66372,-103.31919,WATFORD CITY,ND,McKenzie,17116471,2022/05/05,00:49:00+00,1.01,7.0,185.0,69.0,30.0,248.0
38.3493,-93.7723,CLINTON,MO,Henry,17071127,2022/05/25,00:13:00+00,14.38,5.0,105.0,63.0,95.0,20.0
65.19183,-147.50017,CARIBOU PEAK,AK,Fairbanks North Star,17004585,2022/05/02,22:50:59+00,0.01,5.0,135.0,46.0,45.0,404.0
47.82861,-91.83694,ELY,MN,St. Louis,17059891,2022/08/31,13:04:00+00,14.32,3.0,279.0,62.0,83.0,138.0
31.30694,-97.76083,FORT HOOD LIVE FIRE,TX,Coryell,19851015,2022/04/28,18:36:59+00,4.01,9.0,159.0,80.0,57.0,479.0
33.30982,-117.42367,LAS FLORES,CA,San Diego,17108024,2022/03/15,13:23:00+00,4.97,3.0,303.0,49.0,96.0,0.0
40.25683,-124.26603,COOSKIE MOUNTAIN,CA,Humboldt,16804933,2022/08/31,13:09:00+00,68.25,8.0,135.0,62.0,42.0,0.0
33.9028,-107.51634,SOCORRO PORTABLE #2,NM,Socorro,17532230,2022/05/22,17:51:59+00,0.0,7.0,192.0,64.0,24.0,939.0
40.17306,-115.48556,RUBY LAKE,NV,Elko,17344543,2022/06/27,05:32:00+00,0.51,8.0,36.0,58.0,47.0,0.0
48.25876,-119.51715,KRAMER,WA,Okanogan,16782916,2022/08/31,13:09:00+00,9.57,6.0,11.0,64.0,40.0,0.0
42.86681,-111.21886,DIAMOND FLAT,ID,Caribou,16943658,2022/06/28,06:08:00+00,11.95,1.0,238.0,59.0,33.0,0.0
66.73747,-148.68128,HODZANA,AK,Yukon-Koyukuk,16897325,2022/05/23,19:21:00+00,0.68,8.0,100.0,46.0,36.0,610.0
35.24278,-107.66528,GRANTS,NM,Cibola,17080104,2022/03/15,13:15:59+00,1.51,1.0,117.0,25.0,53.0,0.0
41.13844,-123.90679,SCHOOLHOUSE,CA,Humboldt,17248042,2022/06/01,04:01:00+00,44.24,2.0,344.0,54.0,41.0,11.0
44.38556,-115.5505,BEARSKIN CREEK,ID,Valley,16941626,2022/06/24,02:06:00+00,13.65,10.0,266.0,65.0,30.0,291.0
41.00611,-119.56806,FOX MOUNTAIN,NV,Washoe,16848956,2022/03/15,12:38:00+00,0.34,8.0,250.0,35.0,58.0,0.0
47.95029,-89.77993,GRAND PORTAGE,MN,Cook,17429536,2022/08/16,11:45:00+00,21.48,0.0,304.0,47.0,98.0,19.0
39.44583,-80.86889,CONAWAY LAKE,WV,Tyler,17466650,2022/08/31,13:17:00+00,33.0,3.0,267.0,67.0,81.0,271.0
45.87639,-117.61639,EDEN,OR,Wallowa,16994107,2022/08/08,18:10:00+00,14.57,3.0,145.0,86.0,22.0,773.0
19.83272,-155.76973,PUUANAHULU,HI,Hawaii,17386782,2022/03/15,12:38:00+00,1.66,2.0,174.0,59.0,84.0,0.0
43.565,-116.20861,C-T PORTABLE 4,ID,Ada,19631368,2022/05/08,08:51:00+00,0.0,0.0,30.0,40.0,92.0,0.0
44.97722,-110.69528,MAMMOTH,WY,Park,17543957,2022/03/15,13:25:00+00,3.88,6.4,185.8,34.1,58.5,0.0
43.62175,-113.38892,ARCO,ID,Butte,16822067,2022/05/13,19:47:00+00,1.29,19.0,227.0,58.0,21.0,945.0
35.37132,-88.82893,CHICKASAW SF,TN,Hardeman,17396519,2022/03/04,04:07:00+00,18.47,0.0,2.0,56.0,53.0,0.0
38.73509,-122.83706,HAWKEYE,CA,Sonoma,17094444,2022/08/31,12:57:00+00,24.79,2.0,4.0,65.0,18.0,0.0
42.89838,-112.60285,NWS IWOS 2 (PIH),ID,Bingham,17493280,2022/08/25,15:26:00+00,27.25,2.0,82.0,68.0,59.0,0.0
37.95,-121.88444,BLACK DIAMOND,CA,Contra Costa,17061664,2022/07/07,14:28:00+00,13.2,9.0,254.0,60.0,66.0,113.0
35.31583,-83.20694,JACKSON COUNTY,NC,Jackson,17350700,2022/08/31,13:10:00+00,33.27,0.0,321.0,63.0,98.0,87.0
35.89831,-120.43329,PARKFIELD,CA,Monterey,17101096,2022/08/31,12:56:00+00,9.26,1.0,25.0,58.0,31.0,0.0
41.80086,-118.45136,TEXAS SPRINGS,NV,Humboldt,16848693,2022/08/31,12:38:00+00,2.98,4.0,82.0,73.0,22.0,0.0
29.70722,-94.12111,MCFADDIN,TX,Jefferson,17162015,2022/04/04,16:34:59+00,5.2,11.0,116.0,72.0,83.0,124.0
42.82333,-118.93528,P HILL,OR,Harney,16852276,2022/05/05,00:43:00+00,2.53,4.0,183.0,75.0,16.0,501.0
43.02836,-115.87122,MOUNTAIN HOME,ID,Elmore,17338409,2022/07/25,16:53:00+00,7.14,6.0,131.0,83.0,22.0,652.0
28.02492,-81.4812,PANTHER PORTABLE #1,FL,Polk,17532466,2022/08/31,12:36:59+00,36.46,0.0,0.0,79.0,94.0,131.0
44.97111,-118.92972,CASE,OR,Grant,16993844,2022/06/22,00:13:00+00,10.63,6.0,316.0,76.0,24.0,662.0
37.55982,-118.67841,ROCK CREEK,CA,Mono,17023020,2022/08/20,17:03:59+00,8.7,3.0,313.0,76.0,25.0,636.0
32.88203,-109.30928,GUTHRIE,AZ,Greenlee,16795175,2021/12/17,06:04:00+00,10.08,7.0,190.0,43.0,60.0,0.0
39.98933,-117.31972,RED BUTTE,NV,Lander,16838453,2022/05/02,22:39:00+00,0.69,21.0,316.0,57.0,33.0,214.0
34.08833,-110.94222,PLEASANT VALLEY,AZ,Gila,16939826,2022/08/31,13:01:00+00,11.43,1.0,245.0,61.0,66.0,1.0
